filename,image,cell,488_only_foci,488_total_foci,561_only_foci,561_total_foci,im_n_cells,im_raw_cells,overlap_foci,stains,cell_line,strain,treatment,czi_id
LC3-p62_HEK_dATG7_No Torin_10Pos_4_AiryscanProcessing.czi,10,1,59,59,0,0,2,2,0,LC3-p62,HEK,dATG7,No Torin,4
LC3-p62_HEK_dATG7_No Torin_10Pos_4_AiryscanProcessing.czi,10,2,176,176,0,0,2,2,0,LC3-p62,HEK,dATG7,No Torin,4
LC3-p62_HEK_dFIP200_No Torin_10Pos_4_AiryscanProcessing.czi,1,1,15,15,0,0,1,2,0,LC3-p62,HEK,dFIP200,No Torin,4
LC3-p62_HEK_dFIP200_No Torin_10Pos_4_AiryscanProcessing.czi,2,1,35,35,0,0,2,2,0,LC3-p62,HEK,dFIP200,No Torin,4
LC3-p62_HEK_dFIP200_No Torin_10Pos_4_AiryscanProcessing.czi,2,2,43,43,0,0,2,2,0,LC3-p62,HEK,dFIP200,No Torin,4
LC3-p62_HEK_dFIP200_No Torin_10Pos_4_AiryscanProcessing.czi,3,1,164,164,0,0,2,2,0,LC3-p62,HEK,dFIP200,No Torin,4
LC3-p62_HEK_dFIP200_No Torin_10Pos_4_AiryscanProcessing.czi,3,2,110,110,0,0,2,2,0,LC3-p62,HEK,dFIP200,No Torin,4
LC3-p62_HEK_dFIP200_No Torin_10Pos_4_AiryscanProcessing.czi,4,1,22,22,0,0,2,2,0,LC3-p62,HEK,dFIP200,No Torin,4
LC3-p62_HEK_dFIP200_No Torin_10Pos_4_AiryscanProcessing.czi,4,2,41,43,5,7,2,2,2,LC3-p62,HEK,dFIP200,No Torin,4
LC3-p62_HEK_dFIP200_No Torin_10Pos_4_AiryscanProcessing.czi,5,1,10,10,0,0,1,4,0,LC3-p62,HEK,dFIP200,No Torin,4
LC3-p62_HEK_dFIP200_No Torin_10Pos_4_AiryscanProcessing.czi,6,1,5,5,1,1,1,1,0,LC3-p62,HEK,dFIP200,No Torin,4
LC3-p62_HEK_dFIP200_No Torin_10Pos_4_AiryscanProcessing.czi,7,1,24,24,0,0,2,2,0,LC3-p62,HEK,dFIP200,No Torin,4
LC3-p62_HEK_dFIP200_No Torin_10Pos_4_AiryscanProcessing.czi,7,2,16,16,0,0,2,2,0,LC3-p62,HEK,dFIP200,No Torin,4
LC3-p62_HEK_dFIP200_No Torin_10Pos_4_AiryscanProcessing.czi,8,1,48,48,0,0,1,3,0,LC3-p62,HEK,dFIP200,No Torin,4
LC3-p62_HEK_dFIP200_No Torin_10Pos_4_AiryscanProcessing.czi,10,1,76,76,3,3,1,1,0,LC3-p62,HEK,dFIP200,No Torin,4
LC3-p62_HEK_dTMEM_No Torin_10Pos_2_AiryscanProcessing.czi,1,1,48,61,10,23,1,1,13,LC3-p62,HEK,dTMEM,No Torin,2
LC3-p62_HEK_dTMEM_No Torin_10Pos_2_AiryscanProcessing.czi,2,1,20,45,17,42,1,3,25,LC3-p62,HEK,dTMEM,No Torin,2
LC3-p62_HEK_dTMEM_No Torin_10Pos_2_AiryscanProcessing.czi,3,1,44,75,18,49,2,2,31,LC3-p62,HEK,dTMEM,No Torin,2
LC3-p62_HEK_dTMEM_No Torin_10Pos_2_AiryscanProcessing.czi,3,2,55,90,16,51,2,2,35,LC3-p62,HEK,dTMEM,No Torin,2
LC3-p62_HEK_dTMEM_No Torin_10Pos_2_AiryscanProcessing.czi,4,1,23,96,22,95,2,2,73,LC3-p62,HEK,dTMEM,No Torin,2
LC3-p62_HEK_dTMEM_No Torin_10Pos_2_AiryscanProcessing.czi,4,2,18,108,17,107,2,2,90,LC3-p62,HEK,dTMEM,No Torin,2
LC3-p62_HEK_dTMEM_No Torin_10Pos_2_AiryscanProcessing.czi,5,1,32,91,7,66,2,2,59,LC3-p62,HEK,dTMEM,No Torin,2
LC3-p62_HEK_dTMEM_No Torin_10Pos_2_AiryscanProcessing.czi,5,2,32,101,12,81,2,2,69,LC3-p62,HEK,dTMEM,No Torin,2
LC3-p62_HEK_dTMEM_No Torin_10Pos_2_AiryscanProcessing.czi,6,1,32,103,45,116,1,1,71,LC3-p62,HEK,dTMEM,No Torin,2
LC3-p62_HEK_dTMEM_No Torin_10Pos_2_AiryscanProcessing.czi,7,1,21,101,32,112,1,1,80,LC3-p62,HEK,dTMEM,No Torin,2
LC3-p62_HEK_dTMEM_No Torin_10Pos_2_AiryscanProcessing.czi,8,1,75,121,20,66,1,1,46,LC3-p62,HEK,dTMEM,No Torin,2
LC3-p62_HEK_dTMEM_No Torin_10Pos_2_AiryscanProcessing.czi,9,1,35,79,57,101,2,2,44,LC3-p62,HEK,dTMEM,No Torin,2
LC3-p62_HEK_dTMEM_No Torin_10Pos_2_AiryscanProcessing.czi,9,2,36,80,37,81,2,2,44,LC3-p62,HEK,dTMEM,No Torin,2
LC3-p62_HEK_dTMEM_No Torin_10Pos_2_AiryscanProcessing.czi,10,1,73,163,34,124,2,2,90,LC3-p62,HEK,dTMEM,No Torin,2
LC3-p62_HEK_dTMEM_No Torin_10Pos_2_AiryscanProcessing.czi,10,2,38,115,31,108,2,2,77,LC3-p62,HEK,dTMEM,No Torin,2
LC3-p62_HEK_dATG7_Torin_10Pos_2_AiryscanProcessing.czi,1,1,49,49,0,0,2,3,0,LC3-p62,HEK,dATG7,Torin,2
LC3-p62_HEK_dATG7_Torin_10Pos_2_AiryscanProcessing.czi,1,2,202,202,0,0,2,3,0,LC3-p62,HEK,dATG7,Torin,2
LC3-p62_HEK_dATG7_Torin_10Pos_2_AiryscanProcessing.czi,2,1,49,49,0,0,4,5,0,LC3-p62,HEK,dATG7,Torin,2
LC3-p62_HEK_dATG7_Torin_10Pos_2_AiryscanProcessing.czi,2,2,58,58,0,0,4,5,0,LC3-p62,HEK,dATG7,Torin,2
LC3-p62_HEK_dATG7_Torin_10Pos_2_AiryscanProcessing.czi,2,3,34,34,0,0,4,5,0,LC3-p62,HEK,dATG7,Torin,2
LC3-p62_HEK_dATG7_Torin_10Pos_2_AiryscanProcessing.czi,2,4,89,89,1,1,4,5,0,LC3-p62,HEK,dATG7,Torin,2
LC3-p62_HEK_dATG7_Torin_10Pos_2_AiryscanProcessing.czi,3,1,101,101,0,0,1,1,0,LC3-p62,HEK,dATG7,Torin,2
LC3-p62_HEK_dATG7_Torin_10Pos_2_AiryscanProcessing.czi,4,1,49,49,0,0,2,2,0,LC3-p62,HEK,dATG7,Torin,2
LC3-p62_HEK_dATG7_Torin_10Pos_2_AiryscanProcessing.czi,4,2,22,22,0,0,2,2,0,LC3-p62,HEK,dATG7,Torin,2
LC3-p62_HEK_dATG7_Torin_10Pos_2_AiryscanProcessing.czi,5,1,38,38,0,0,2,2,0,LC3-p62,HEK,dATG7,Torin,2
LC3-p62_HEK_dATG7_Torin_10Pos_2_AiryscanProcessing.czi,5,2,55,55,1,1,2,2,0,LC3-p62,HEK,dATG7,Torin,2
LC3-p62_HEK_dATG7_Torin_10Pos_2_AiryscanProcessing.czi,6,1,54,54,1,1,2,3,0,LC3-p62,HEK,dATG7,Torin,2
LC3-p62_HEK_dATG7_Torin_10Pos_2_AiryscanProcessing.czi,6,2,42,42,0,0,2,3,0,LC3-p62,HEK,dATG7,Torin,2
LC3-p62_HEK_dATG7_Torin_10Pos_2_AiryscanProcessing.czi,7,1,76,76,1,1,1,1,0,LC3-p62,HEK,dATG7,Torin,2
LC3-p62_HEK_dATG7_Torin_10Pos_2_AiryscanProcessing.czi,8,1,7,7,0,0,3,3,0,LC3-p62,HEK,dATG7,Torin,2
LC3-p62_HEK_dATG7_Torin_10Pos_2_AiryscanProcessing.czi,8,2,23,23,0,0,3,3,0,LC3-p62,HEK,dATG7,Torin,2
LC3-p62_HEK_dATG7_Torin_10Pos_2_AiryscanProcessing.czi,8,3,40,40,0,0,3,3,0,LC3-p62,HEK,dATG7,Torin,2
LC3-p62_HEK_dATG7_Torin_10Pos_2_AiryscanProcessing.czi,9,1,29,29,0,0,4,4,0,LC3-p62,HEK,dATG7,Torin,2
LC3-p62_HEK_dATG7_Torin_10Pos_2_AiryscanProcessing.czi,9,2,32,32,0,0,4,4,0,LC3-p62,HEK,dATG7,Torin,2
LC3-p62_HEK_dATG7_Torin_10Pos_2_AiryscanProcessing.czi,9,3,24,24,0,0,4,4,0,LC3-p62,HEK,dATG7,Torin,2
LC3-p62_HEK_dATG7_Torin_10Pos_2_AiryscanProcessing.czi,9,4,23,23,0,0,4,4,0,LC3-p62,HEK,dATG7,Torin,2
LC3-p62_HEK_dATG7_Torin_10Pos_2_AiryscanProcessing.czi,10,1,39,39,0,0,2,2,0,LC3-p62,HEK,dATG7,Torin,2
LC3-p62_HEK_dATG7_Torin_10Pos_2_AiryscanProcessing.czi,10,2,31,31,0,0,2,2,0,LC3-p62,HEK,dATG7,Torin,2
LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,1,1,2,8,5,11,2,2,6,LC3-p62,HEK,WT,No Torin,2
LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,1,2,6,7,11,12,2,2,1,LC3-p62,HEK,WT,No Torin,2
LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,2,1,18,18,0,0,2,2,0,LC3-p62,HEK,WT,No Torin,2
LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,2,2,27,27,0,0,2,2,0,LC3-p62,HEK,WT,No Torin,2
LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,3,1,4,7,4,7,2,2,3,LC3-p62,HEK,WT,No Torin,2
LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,3,2,7,11,1,5,2,2,4,LC3-p62,HEK,WT,No Torin,2
LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,4,1,16,31,17,32,1,1,15,LC3-p62,HEK,WT,No Torin,2
LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,5,1,10,12,2,4,2,3,2,LC3-p62,HEK,WT,No Torin,2
LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,5,2,9,10,3,4,2,3,1,LC3-p62,HEK,WT,No Torin,2
LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,6,1,7,14,4,11,2,2,7,LC3-p62,HEK,WT,No Torin,2
LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,6,2,8,15,7,14,2,2,7,LC3-p62,HEK,WT,No Torin,2
LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,7,1,12,16,1,5,2,2,4,LC3-p62,HEK,WT,No Torin,2
LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,7,2,8,12,0,4,2,2,4,LC3-p62,HEK,WT,No Torin,2
LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,8,1,12,19,7,14,3,4,7,LC3-p62,HEK,WT,No Torin,2
LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,8,2,13,16,2,5,3,4,3,LC3-p62,HEK,WT,No Torin,2
LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,8,3,14,21,3,10,3,4,7,LC3-p62,HEK,WT,No Torin,2
LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,9,1,4,4,6,6,1,1,0,LC3-p62,HEK,WT,No Torin,2
LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,10,1,4,7,3,6,1,1,3,LC3-p62,HEK,WT,No Torin,2
LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,1,1,0,0,2,2,3,3,0,LC3-p62,HEK,dp62,No Torin,4
LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,1,2,0,0,2,2,3,3,0,LC3-p62,HEK,dp62,No Torin,4
LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,1,3,0,0,0,0,3,3,0,LC3-p62,HEK,dp62,No Torin,4
LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,2,1,0,0,2,2,2,2,0,LC3-p62,HEK,dp62,No Torin,4
LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,2,2,0,0,2,2,2,2,0,LC3-p62,HEK,dp62,No Torin,4
LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,3,1,0,0,1,1,2,2,0,LC3-p62,HEK,dp62,No Torin,4
LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,3,2,0,0,2,2,2,2,0,LC3-p62,HEK,dp62,No Torin,4
LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,4,1,0,0,1,1,2,2,0,LC3-p62,HEK,dp62,No Torin,4
LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,4,2,0,0,0,0,2,2,0,LC3-p62,HEK,dp62,No Torin,4
LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,5,1,0,0,0,0,3,4,0,LC3-p62,HEK,dp62,No Torin,4
LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,5,2,0,0,5,5,3,4,0,LC3-p62,HEK,dp62,No Torin,4
LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,5,3,0,0,3,3,3,4,0,LC3-p62,HEK,dp62,No Torin,4
LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,6,1,0,0,3,3,2,2,0,LC3-p62,HEK,dp62,No Torin,4
LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,6,2,0,0,1,1,2,2,0,LC3-p62,HEK,dp62,No Torin,4
LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,7,1,0,0,0,0,2,2,0,LC3-p62,HEK,dp62,No Torin,4
LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,7,2,0,0,2,2,2,2,0,LC3-p62,HEK,dp62,No Torin,4
LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,8,1,0,0,0,0,2,3,0,LC3-p62,HEK,dp62,No Torin,4
LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,8,2,0,0,0,0,2,3,0,LC3-p62,HEK,dp62,No Torin,4
LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,9,1,0,0,4,4,1,2,0,LC3-p62,HEK,dp62,No Torin,4
LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,10,1,0,0,0,0,2,2,0,LC3-p62,HEK,dp62,No Torin,4
LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,10,2,0,0,1,1,2,2,0,LC3-p62,HEK,dp62,No Torin,4
LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,1,1,38,93,40,95,2,2,55,LC3-p62,HEK,dVPS37A,Torin,2
LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,1,2,72,161,30,119,2,2,89,LC3-p62,HEK,dVPS37A,Torin,2
LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,2,1,20,61,21,62,3,3,41,LC3-p62,HEK,dVPS37A,Torin,2
LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,2,2,15,36,13,34,3,3,21,LC3-p62,HEK,dVPS37A,Torin,2
LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,2,3,24,85,25,86,3,3,61,LC3-p62,HEK,dVPS37A,Torin,2
LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,3,1,6,31,31,56,2,3,25,LC3-p62,HEK,dVPS37A,Torin,2
LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,3,2,6,31,20,45,2,3,25,LC3-p62,HEK,dVPS37A,Torin,2
LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,4,1,40,71,9,40,1,1,31,LC3-p62,HEK,dVPS37A,Torin,2
LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,5,1,53,109,18,74,2,2,56,LC3-p62,HEK,dVPS37A,Torin,2
LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,5,2,45,111,15,81,2,2,66,LC3-p62,HEK,dVPS37A,Torin,2
LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,6,1,46,91,16,61,2,2,45,LC3-p62,HEK,dVPS37A,Torin,2
LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,6,2,33,80,14,61,2,2,47,LC3-p62,HEK,dVPS37A,Torin,2
LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,7,1,4,27,69,92,2,2,23,LC3-p62,HEK,dVPS37A,Torin,2
LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,7,2,13,45,48,80,2,2,32,LC3-p62,HEK,dVPS37A,Torin,2
LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,8,1,26,31,2,7,3,3,5,LC3-p62,HEK,dVPS37A,Torin,2
LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,8,2,73,150,45,122,3,3,77,LC3-p62,HEK,dVPS37A,Torin,2
LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,8,3,43,83,27,67,3,3,40,LC3-p62,HEK,dVPS37A,Torin,2
LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,9,1,16,36,10,30,3,3,20,LC3-p62,HEK,dVPS37A,Torin,2
LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,9,2,72,161,26,115,3,3,89,LC3-p62,HEK,dVPS37A,Torin,2
LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,9,3,13,28,6,21,3,3,15,LC3-p62,HEK,dVPS37A,Torin,2
LC3-p62_HEK_dVPS37A_Torin_10Pos_2_AiryscanProcessing.czi,10,1,14,40,13,39,1,1,26,LC3-p62,HEK,dVPS37A,Torin,2
LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,1,1,43,43,0,0,2,2,0,LC3-p62,HEK,dATG7,No Torin,3
LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,1,2,108,108,0,0,2,2,0,LC3-p62,HEK,dATG7,No Torin,3
LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,2,1,128,128,0,0,1,1,0,LC3-p62,HEK,dATG7,No Torin,3
LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,3,1,60,60,2,2,1,1,0,LC3-p62,HEK,dATG7,No Torin,3
LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,4,1,93,93,1,1,1,1,0,LC3-p62,HEK,dATG7,No Torin,3
LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,5,1,72,72,2,2,1,1,0,LC3-p62,HEK,dATG7,No Torin,3
LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,6,1,56,56,0,0,2,2,0,LC3-p62,HEK,dATG7,No Torin,3
LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,6,2,129,129,0,0,2,2,0,LC3-p62,HEK,dATG7,No Torin,3
LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,7,1,114,114,0,0,2,2,0,LC3-p62,HEK,dATG7,No Torin,3
LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,7,2,46,46,0,0,2,2,0,LC3-p62,HEK,dATG7,No Torin,3
LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,8,1,175,175,2,2,1,1,0,LC3-p62,HEK,dATG7,No Torin,3
LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,9,1,69,69,0,0,2,4,0,LC3-p62,HEK,dATG7,No Torin,3
LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,9,2,100,100,0,0,2,4,0,LC3-p62,HEK,dATG7,No Torin,3
LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,10,1,72,72,0,0,3,3,0,LC3-p62,HEK,dATG7,No Torin,3
LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,10,2,149,149,0,0,3,3,0,LC3-p62,HEK,dATG7,No Torin,3
LC3-p62_HEK_dATG7_No Torin_10Pos_3_AiryscanProcessing.czi,10,3,84,84,1,1,3,3,0,LC3-p62,HEK,dATG7,No Torin,3
LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,1,1,0,0,3,3,1,1,0,LC3-p62,HEK,dp62,No Torin,2
LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,2,1,0,0,1,1,1,1,0,LC3-p62,HEK,dp62,No Torin,2
LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,3,1,0,0,4,4,2,2,0,LC3-p62,HEK,dp62,No Torin,2
LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,3,2,0,0,3,3,2,2,0,LC3-p62,HEK,dp62,No Torin,2
LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,4,1,0,0,2,2,1,1,0,LC3-p62,HEK,dp62,No Torin,2
LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,5,1,0,0,5,5,2,2,0,LC3-p62,HEK,dp62,No Torin,2
LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,5,2,1,1,6,6,2,2,0,LC3-p62,HEK,dp62,No Torin,2
LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,6,1,0,0,1,1,3,3,0,LC3-p62,HEK,dp62,No Torin,2
LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,6,2,0,0,5,5,3,3,0,LC3-p62,HEK,dp62,No Torin,2
LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,6,3,0,0,2,2,3,3,0,LC3-p62,HEK,dp62,No Torin,2
LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,7,1,0,0,7,7,2,4,0,LC3-p62,HEK,dp62,No Torin,2
LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,7,2,0,0,7,7,2,4,0,LC3-p62,HEK,dp62,No Torin,2
LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,8,1,0,0,1,1,2,2,0,LC3-p62,HEK,dp62,No Torin,2
LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,8,2,0,0,0,0,2,2,0,LC3-p62,HEK,dp62,No Torin,2
LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,9,1,0,0,9,9,3,3,0,LC3-p62,HEK,dp62,No Torin,2
LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,9,2,0,0,3,3,3,3,0,LC3-p62,HEK,dp62,No Torin,2
LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,9,3,0,0,7,7,3,3,0,LC3-p62,HEK,dp62,No Torin,2
LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,10,1,0,0,0,0,3,5,0,LC3-p62,HEK,dp62,No Torin,2
LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,10,2,0,0,1,1,3,5,0,LC3-p62,HEK,dp62,No Torin,2
LC3-p62_HEK_dp62_No Torin_10Pos_2_AiryscanProcessing.czi,10,3,0,0,7,7,3,5,0,LC3-p62,HEK,dp62,No Torin,2
LC3-p62_HEK_dTMEM_No Torin_10Pos_1_AiryscanProcessing.czi,1,1,26,94,36,104,1,1,68,LC3-p62,HEK,dTMEM,No Torin,1
LC3-p62_HEK_dTMEM_No Torin_10Pos_1_AiryscanProcessing.czi,2,1,26,84,65,123,1,1,58,LC3-p62,HEK,dTMEM,No Torin,1
LC3-p62_HEK_dTMEM_No Torin_10Pos_1_AiryscanProcessing.czi,3,1,78,182,53,157,1,1,104,LC3-p62,HEK,dTMEM,No Torin,1
LC3-p62_HEK_dTMEM_No Torin_10Pos_1_AiryscanProcessing.czi,4,1,91,155,61,125,1,2,64,LC3-p62,HEK,dTMEM,No Torin,1
LC3-p62_HEK_dTMEM_No Torin_10Pos_1_AiryscanProcessing.czi,5,1,27,80,71,124,1,2,53,LC3-p62,HEK,dTMEM,No Torin,1
LC3-p62_HEK_dTMEM_No Torin_10Pos_1_AiryscanProcessing.czi,6,1,142,186,30,74,1,1,44,LC3-p62,HEK,dTMEM,No Torin,1
LC3-p62_HEK_dTMEM_No Torin_10Pos_1_AiryscanProcessing.czi,7,1,27,66,14,53,1,1,39,LC3-p62,HEK,dTMEM,No Torin,1
LC3-p62_HEK_dTMEM_No Torin_10Pos_1_AiryscanProcessing.czi,8,1,79,117,26,64,2,2,38,LC3-p62,HEK,dTMEM,No Torin,1
LC3-p62_HEK_dTMEM_No Torin_10Pos_1_AiryscanProcessing.czi,8,2,56,83,24,51,2,2,27,LC3-p62,HEK,dTMEM,No Torin,1
LC3-p62_HEK_dTMEM_No Torin_10Pos_1_AiryscanProcessing.czi,9,1,20,57,27,64,2,2,37,LC3-p62,HEK,dTMEM,No Torin,1
LC3-p62_HEK_dTMEM_No Torin_10Pos_1_AiryscanProcessing.czi,9,2,18,64,28,74,2,2,46,LC3-p62,HEK,dTMEM,No Torin,1
LC3-p62_HEK_dTMEM_No Torin_10Pos_1_AiryscanProcessing.czi,10,1,17,98,20,101,2,2,81,LC3-p62,HEK,dTMEM,No Torin,1
LC3-p62_HEK_dTMEM_No Torin_10Pos_1_AiryscanProcessing.czi,10,2,13,95,20,102,2,2,82,LC3-p62,HEK,dTMEM,No Torin,1
LC3-p62_HEK_WT_Torin_10Pos_4_AiryscanProcessing.czi,1,1,0,4,12,16,8,8,4,LC3-p62,HEK,WT,Torin,4
LC3-p62_HEK_WT_Torin_10Pos_4_AiryscanProcessing.czi,1,2,1,1,16,16,8,8,0,LC3-p62,HEK,WT,Torin,4
LC3-p62_HEK_WT_Torin_10Pos_4_AiryscanProcessing.czi,1,3,0,1,18,19,8,8,1,LC3-p62,HEK,WT,Torin,4
LC3-p62_HEK_WT_Torin_10Pos_4_AiryscanProcessing.czi,1,4,4,11,24,31,8,8,7,LC3-p62,HEK,WT,Torin,4
LC3-p62_HEK_WT_Torin_10Pos_4_AiryscanProcessing.czi,1,5,6,23,21,38,8,8,17,LC3-p62,HEK,WT,Torin,4
LC3-p62_HEK_WT_Torin_10Pos_4_AiryscanProcessing.czi,1,6,6,13,22,29,8,8,7,LC3-p62,HEK,WT,Torin,4
LC3-p62_HEK_WT_Torin_10Pos_4_AiryscanProcessing.czi,1,7,2,11,47,56,8,8,9,LC3-p62,HEK,WT,Torin,4
LC3-p62_HEK_WT_Torin_10Pos_4_AiryscanProcessing.czi,1,8,6,22,26,42,8,8,16,LC3-p62,HEK,WT,Torin,4
LC3-p62_HEK_WT_Torin_10Pos_4_AiryscanProcessing.czi,2,1,6,24,27,45,2,3,18,LC3-p62,HEK,WT,Torin,4
