Unnamed: 0,Unnamed: 0.1,channel,count,filename,im_number,intensity_mean,intensity_sd,overlap_count,parent_cell,vol_mean,vol_sd,vol_total,flagged_oof,flagged_z,n_cells,raw_cells,stains,cell_line,treatment,czi_id
10,10,488.0,3.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,2.0,7357.333333333332,2259.115387343757,1.0,65535.0,88.66666666666669,48.8808074128623,266.0,0.0,0.0,2,2,LC3-p62,WT,No Torin,10Pos_2
11,11,561.0,12.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,2.0,7526.0,1491.0942900494863,7.0,1.0,98.66666666666669,43.23368495920184,1184.0,0.0,0.0,2,2,LC3-p62,WT,No Torin,10Pos_2
12,12,561.0,15.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,2.0,7237.933333333332,2637.3010410175743,7.0,2.0,92.06666666666666,71.24451524419932,1381.0,0.0,0.0,2,2,LC3-p62,WT,No Torin,10Pos_2
13,13,561.0,7.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,2.0,6465.142857142857,1335.8268885564762,1.0,65535.0,76.85714285714286,57.10641695241313,538.0,0.0,0.0,2,2,LC3-p62,WT,No Torin,10Pos_2
14,14,488.0,28.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,3.0,6612.2142857142835,1552.550311873812,17.0,1.0,73.42857142857143,39.7617241702961,2056.0,0.0,0.0,2,2,LC3-p62,WT,No Torin,10Pos_2
15,15,488.0,13.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,3.0,6460.153846153847,1815.292118188964,6.0,2.0,65.0,44.8516071804196,845.0,0.0,0.0,2,2,LC3-p62,WT,No Torin,10Pos_2
16,16,561.0,34.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,3.0,6409.911764705883,1374.911244907303,15.0,1.0,75.55882352941177,55.822875280968645,2569.0,0.0,0.0,2,2,LC3-p62,WT,No Torin,10Pos_2
17,17,561.0,22.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,3.0,6836.636363636364,1367.53373930537,7.0,2.0,73.13636363636364,40.900920299979575,1609.0,0.0,0.0,2,2,LC3-p62,WT,No Torin,10Pos_2
18,18,488.0,21.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,4.0,5825.857142857143,623.0719288905805,5.0,1.0,45.66666666666666,35.460306447256386,959.0,0.0,0.0,2,2,LC3-p62,WT,No Torin,10Pos_2
19,19,488.0,28.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,4.0,6853.142857142857,1487.0005782032226,5.0,2.0,53.17857142857143,29.89494391962748,1489.0,0.0,0.0,2,2,LC3-p62,WT,No Torin,10Pos_2
20,20,561.0,20.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,4.0,7013.2,1214.2826602349915,8.0,1.0,70.5,51.0,1410.0,0.0,0.0,2,2,LC3-p62,WT,No Torin,10Pos_2
21,21,561.0,19.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,4.0,6784.947368421053,1401.3152343298466,5.0,2.0,69.05263157894737,41.89202215777888,1312.0,0.0,0.0,2,2,LC3-p62,WT,No Torin,10Pos_2
