Unnamed: 0,Unnamed: 0.1,channel,count,filename,im_number,intensity_mean,intensity_sd,overlap_count,parent_cell,vol_mean,vol_sd,vol_total,flagged_oof,flagged_z,n_cells,raw_cells,stains,cell_line,treatment,czi_id
17,17,561.0,69.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,3.0,5750.159420289855,1600.7587872005136,4.0,2.0,112.0144927536232,79.2315097660801,7729.0,0.0,0.0,2,2,LC3-WIPI,dVPS,3hrTor,10Pos_3
18,18,488.0,33.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,4.0,9115.90909090909,2144.955701227248,12.0,1.0,90.6060606060606,76.0028533156566,2990.0,0.0,0.0,2,2,LC3-WIPI,dVPS,3hrTor,10Pos_3
19,19,488.0,18.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,4.0,9133.944444444445,1879.6794930870599,7.0,2.0,83.77777777777777,67.19117200028023,1508.0,0.0,0.0,2,2,LC3-WIPI,dVPS,3hrTor,10Pos_3
20,20,561.0,101.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,4.0,5988.1287128712875,1443.6456467108978,12.0,1.0,111.87128712871286,76.7148829584373,11299.0,0.0,0.0,2,2,LC3-WIPI,dVPS,3hrTor,10Pos_3
21,21,561.0,54.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,4.0,6355.722222222223,1712.9626813794696,8.0,2.0,154.66666666666666,166.50253553511627,8352.0,0.0,0.0,2,2,LC3-WIPI,dVPS,3hrTor,10Pos_3
22,22,488.0,28.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,5.0,8713.107142857143,1783.7056587296365,9.0,1.0,73.57142857142857,56.48233324017315,2060.0,0.0,0.0,2,2,LC3-WIPI,dVPS,3hrTor,10Pos_3
23,23,488.0,12.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,5.0,8393.416666666666,2173.555715174952,6.0,2.0,62.91666666666666,42.75183852151503,755.0,0.0,0.0,2,2,LC3-WIPI,dVPS,3hrTor,10Pos_3
24,24,561.0,91.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,5.0,5510.153846153847,1166.6880276432746,8.0,1.0,108.41758241758242,71.81180124836584,9866.0,0.0,0.0,2,2,LC3-WIPI,dVPS,3hrTor,10Pos_3
25,25,561.0,60.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,5.0,5828.3166666666675,1485.153869693867,6.0,2.0,119.53333333333332,95.5608718356457,7172.0,0.0,0.0,2,2,LC3-WIPI,dVPS,3hrTor,10Pos_3
26,26,488.0,11.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,6.0,8699.0,1852.8670216720893,2.0,1.0,110.0909090909091,86.96603307666108,1211.0,0.0,0.0,2,2,LC3-WIPI,dVPS,3hrTor,10Pos_3
