Unnamed: 0,Unnamed: 0.1,channel,count,filename,im_number,intensity_mean,intensity_sd,overlap_count,parent_cell,vol_mean,vol_sd,vol_total,flagged_oof,flagged_z,n_cells,raw_cells,stains,cell_line,treatment,czi_id
115,115,488.0,20.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,35.0,8293.0,3102.9118582389674,0.0,3.0,106.9,110.00712895559374,2138.0,0.0,0.0,4,4,LC3-WIPI,dATG7,NoTreat,40pos
116,116,488.0,18.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,35.0,9175.111111111111,3738.602505323407,0.0,4.0,120.83333333333331,92.85361661048564,2175.0,0.0,0.0,4,4,LC3-WIPI,dATG7,NoTreat,40pos
117,117,561.0,11.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,35.0,4503.0,561.5505320093641,0.0,1.0,27.818181818181817,24.89103526098576,306.0,0.0,0.0,4,4,LC3-WIPI,dATG7,NoTreat,40pos
118,118,561.0,10.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,35.0,4052.9,398.31016669034307,0.0,2.0,25.0,30.735430152621365,250.0,0.0,0.0,4,4,LC3-WIPI,dATG7,NoTreat,40pos
119,119,561.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,35.0,4405.0,,0.0,3.0,76.0,,76.0,0.0,0.0,4,4,LC3-WIPI,dATG7,NoTreat,40pos
120,120,561.0,10.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,35.0,4412.8,375.68805026392715,0.0,4.0,18.8,17.881088706600988,188.0,0.0,0.0,4,4,LC3-WIPI,dATG7,NoTreat,40pos
121,121,488.0,28.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,36.0,7265.2857142857165,2098.811636549189,0.0,1.0,80.57142857142857,55.125062238264064,2256.0,0.0,0.0,2,2,LC3-WIPI,dATG7,NoTreat,40pos
122,122,488.0,28.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,36.0,7674.0,3275.2262913055733,0.0,2.0,106.35714285714286,135.1071493257918,2978.0,0.0,0.0,2,2,LC3-WIPI,dATG7,NoTreat,40pos
123,123,561.0,7.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,36.0,4847.0,1217.9433484362069,0.0,1.0,39.42857142857143,24.206453291475416,276.0,0.0,0.0,2,2,LC3-WIPI,dATG7,NoTreat,40pos
124,124,561.0,6.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,36.0,4152.333333333333,712.1782548398024,0.0,2.0,29.66666666666667,24.45131216656208,178.0,0.0,0.0,2,2,LC3-WIPI,dATG7,NoTreat,40pos
