Unnamed: 0,Unnamed: 0.1,488_only_foci,488_overlap_foci,488_total_foci,561_only_foci,561_overlap_foci,561_total_foci,cell,filename,flagged_oof,flagged_z,im_n_cells,im_raw_cells,image,stains,cell_line,treatment,czi_id
13,13,3.0,0.0,3.0,19.0,0.0,19.0,2.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,8.0,LC3-WIPI,dP62,NoTreat,40pos
14,14,5.0,1.0,6.0,18.0,1.0,19.0,1.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,9.0,LC3-WIPI,dP62,NoTreat,40pos
15,15,1.0,1.0,2.0,9.0,1.0,10.0,2.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,9.0,LC3-WIPI,dP62,NoTreat,40pos
16,16,3.0,0.0,3.0,18.0,0.0,18.0,1.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,10.0,LC3-WIPI,dP62,NoTreat,40pos
17,17,4.0,0.0,4.0,25.0,0.0,25.0,2.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,10.0,LC3-WIPI,dP62,NoTreat,40pos
18,18,6.0,1.0,7.0,49.0,1.0,50.0,1.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,11.0,LC3-WIPI,dP62,NoTreat,40pos
19,19,18.0,2.0,20.0,58.0,2.0,60.0,2.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,11.0,LC3-WIPI,dP62,NoTreat,40pos
20,20,0.0,0.0,0.0,20.0,0.0,20.0,1.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,12.0,LC3-WIPI,dP62,NoTreat,40pos
21,21,2.0,1.0,3.0,46.0,1.0,47.0,2.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,12.0,LC3-WIPI,dP62,NoTreat,40pos
22,22,3.0,1.0,4.0,28.0,1.0,29.0,1.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,3.0,13.0,LC3-WIPI,dP62,NoTreat,40pos
23,23,2.0,4.0,6.0,40.0,3.0,43.0,2.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,3.0,13.0,LC3-WIPI,dP62,NoTreat,40pos
24,24,0.0,1.0,1.0,12.0,1.0,13.0,1.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,14.0,LC3-WIPI,dP62,NoTreat,40pos
25,25,2.0,0.0,2.0,16.0,0.0,16.0,2.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,14.0,LC3-WIPI,dP62,NoTreat,40pos
26,26,2.0,2.0,4.0,16.0,2.0,18.0,1.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,1.0,1.0,2.0,2.0,15.0,LC3-WIPI,dP62,NoTreat,40pos
27,27,4.0,0.0,4.0,20.0,0.0,20.0,2.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,1.0,1.0,2.0,2.0,15.0,LC3-WIPI,dP62,NoTreat,40pos
28,28,3.0,0.0,3.0,20.0,0.0,20.0,1.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,16.0,LC3-WIPI,dP62,NoTreat,40pos
29,29,5.0,0.0,5.0,27.0,0.0,27.0,2.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,16.0,LC3-WIPI,dP62,NoTreat,40pos
30,30,3.0,0.0,3.0,45.0,0.0,45.0,1.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,17.0,LC3-WIPI,dP62,NoTreat,40pos
31,31,0.0,0.0,0.0,37.0,0.0,37.0,2.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,17.0,LC3-WIPI,dP62,NoTreat,40pos
32,32,1.0,0.0,1.0,32.0,0.0,32.0,1.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,1.0,1.0,18.0,LC3-WIPI,dP62,NoTreat,40pos
33,33,0.0,0.0,0.0,19.0,0.0,19.0,1.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,19.0,LC3-WIPI,dP62,NoTreat,40pos
34,34,0.0,0.0,0.0,12.0,0.0,12.0,2.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,19.0,LC3-WIPI,dP62,NoTreat,40pos
35,35,10.0,2.0,12.0,29.0,1.0,30.0,1.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,20.0,LC3-WIPI,dP62,NoTreat,40pos
36,36,4.0,2.0,6.0,36.0,2.0,38.0,2.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,20.0,LC3-WIPI,dP62,NoTreat,40pos
37,37,5.0,1.0,6.0,33.0,1.0,34.0,1.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,4.0,4.0,21.0,LC3-WIPI,dP62,NoTreat,40pos
38,38,5.0,1.0,6.0,57.0,1.0,58.0,2.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,4.0,4.0,21.0,LC3-WIPI,dP62,NoTreat,40pos
39,39,11.0,2.0,13.0,38.0,2.0,40.0,3.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,4.0,4.0,21.0,LC3-WIPI,dP62,NoTreat,40pos
40,40,24.0,0.0,24.0,42.0,0.0,42.0,4.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,4.0,4.0,21.0,LC3-WIPI,dP62,NoTreat,40pos
41,41,4.0,0.0,4.0,6.0,0.0,6.0,1.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,3.0,3.0,22.0,LC3-WIPI,dP62,NoTreat,40pos
42,42,3.0,1.0,4.0,11.0,1.0,12.0,2.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,3.0,3.0,22.0,LC3-WIPI,dP62,NoTreat,40pos
43,43,2.0,0.0,2.0,17.0,0.0,17.0,3.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,3.0,3.0,22.0,LC3-WIPI,dP62,NoTreat,40pos
44,44,4.0,0.0,4.0,11.0,0.0,11.0,1.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,23.0,LC3-WIPI,dP62,NoTreat,40pos
45,45,1.0,1.0,2.0,5.0,1.0,6.0,2.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,23.0,LC3-WIPI,dP62,NoTreat,40pos
46,46,9.0,1.0,10.0,38.0,1.0,39.0,1.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,24.0,LC3-WIPI,dP62,NoTreat,40pos
47,47,5.0,3.0,8.0,26.0,2.0,28.0,2.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,24.0,LC3-WIPI,dP62,NoTreat,40pos
48,48,1.0,1.0,2.0,17.0,1.0,18.0,1.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,25.0,LC3-WIPI,dP62,NoTreat,40pos
49,49,1.0,3.0,4.0,22.0,3.0,25.0,2.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,25.0,LC3-WIPI,dP62,NoTreat,40pos
50,50,9.0,1.0,10.0,18.0,1.0,19.0,1.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,26.0,LC3-WIPI,dP62,NoTreat,40pos
51,51,2.0,0.0,2.0,8.0,0.0,8.0,2.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,26.0,LC3-WIPI,dP62,NoTreat,40pos
52,52,4.0,1.0,5.0,27.0,1.0,28.0,1.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,3.0,3.0,27.0,LC3-WIPI,dP62,NoTreat,40pos
53,53,8.0,0.0,8.0,27.0,0.0,27.0,2.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,3.0,3.0,27.0,LC3-WIPI,dP62,NoTreat,40pos
54,54,1.0,0.0,1.0,6.0,0.0,6.0,3.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,3.0,3.0,27.0,LC3-WIPI,dP62,NoTreat,40pos
55,55,9.0,0.0,9.0,42.0,0.0,42.0,1.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,28.0,LC3-WIPI,dP62,NoTreat,40pos
56,56,5.0,2.0,7.0,55.0,2.0,57.0,2.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,28.0,LC3-WIPI,dP62,NoTreat,40pos
57,57,3.0,2.0,5.0,23.0,2.0,25.0,1.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,29.0,LC3-WIPI,dP62,NoTreat,40pos
58,58,6.0,1.0,7.0,14.0,1.0,15.0,2.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,29.0,LC3-WIPI,dP62,NoTreat,40pos
59,59,2.0,2.0,4.0,21.0,2.0,23.0,1.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,30.0,LC3-WIPI,dP62,NoTreat,40pos
60,60,11.0,2.0,13.0,26.0,2.0,28.0,2.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,30.0,LC3-WIPI,dP62,NoTreat,40pos
61,61,3.0,0.0,3.0,10.0,0.0,10.0,1.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,3.0,4.0,31.0,LC3-WIPI,dP62,NoTreat,40pos
62,62,2.0,2.0,4.0,14.0,2.0,16.0,2.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,3.0,4.0,31.0,LC3-WIPI,dP62,NoTreat,40pos
63,63,0.0,1.0,1.0,13.0,1.0,14.0,3.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,3.0,4.0,31.0,LC3-WIPI,dP62,NoTreat,40pos
64,64,4.0,0.0,4.0,8.0,0.0,8.0,1.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,32.0,LC3-WIPI,dP62,NoTreat,40pos
65,65,1.0,0.0,1.0,1.0,0.0,1.0,2.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,32.0,LC3-WIPI,dP62,NoTreat,40pos
66,66,13.0,1.0,14.0,67.0,1.0,68.0,1.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,1.0,1.0,33.0,LC3-WIPI,dP62,NoTreat,40pos
67,67,0.0,2.0,2.0,36.0,2.0,38.0,1.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,1.0,2.0,2.0,34.0,LC3-WIPI,dP62,NoTreat,40pos
68,68,4.0,1.0,5.0,16.0,1.0,17.0,2.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,1.0,2.0,2.0,34.0,LC3-WIPI,dP62,NoTreat,40pos
69,69,0.0,0.0,0.0,23.0,0.0,23.0,1.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,1.0,1.0,3.0,35.0,LC3-WIPI,dP62,NoTreat,40pos
70,70,5.0,0.0,5.0,11.0,0.0,11.0,1.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,1.0,3.0,5.0,36.0,LC3-WIPI,dP62,NoTreat,40pos
71,71,3.0,1.0,4.0,35.0,1.0,36.0,2.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,1.0,3.0,5.0,36.0,LC3-WIPI,dP62,NoTreat,40pos
72,72,3.0,1.0,4.0,40.0,1.0,41.0,3.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,1.0,3.0,5.0,36.0,LC3-WIPI,dP62,NoTreat,40pos
73,73,2.0,1.0,3.0,22.0,1.0,23.0,1.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,37.0,LC3-WIPI,dP62,NoTreat,40pos
74,74,5.0,3.0,8.0,27.0,3.0,30.0,2.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,37.0,LC3-WIPI,dP62,NoTreat,40pos
75,75,0.0,0.0,0.0,37.0,0.0,37.0,1.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,5.0,5.0,38.0,LC3-WIPI,dP62,NoTreat,40pos
76,76,0.0,1.0,1.0,28.0,1.0,29.0,2.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,5.0,5.0,38.0,LC3-WIPI,dP62,NoTreat,40pos
77,77,3.0,0.0,3.0,9.0,0.0,9.0,3.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,5.0,5.0,38.0,LC3-WIPI,dP62,NoTreat,40pos
78,78,1.0,0.0,1.0,5.0,0.0,5.0,4.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,5.0,5.0,38.0,LC3-WIPI,dP62,NoTreat,40pos
79,79,0.0,1.0,1.0,9.0,1.0,10.0,5.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,5.0,5.0,38.0,LC3-WIPI,dP62,NoTreat,40pos
80,80,3.0,0.0,3.0,92.0,0.0,92.0,1.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,1.0,2.0,2.0,40.0,LC3-WIPI,dP62,NoTreat,40pos
81,81,3.0,0.0,3.0,84.0,0.0,84.0,2.0,LC3-WIPI_HEK_dP62_NoTreat_40pos_Airyscan Processing.czi,0.0,1.0,2.0,2.0,40.0,LC3-WIPI,dP62,NoTreat,40pos
0,0,4.0,0.0,4.0,2.0,0.0,2.0,1.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-WIPI,dFIP200,Torin,40pos
1,1,5.0,0.0,5.0,5.0,0.0,5.0,2.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-WIPI,dFIP200,Torin,40pos
2,2,0.0,0.0,0.0,8.0,0.0,8.0,1.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,2.0,LC3-WIPI,dFIP200,Torin,40pos
3,3,0.0,0.0,0.0,4.0,0.0,4.0,2.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,2.0,LC3-WIPI,dFIP200,Torin,40pos
4,4,4.0,0.0,4.0,5.0,0.0,5.0,3.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,2.0,LC3-WIPI,dFIP200,Torin,40pos
5,5,2.0,0.0,2.0,10.0,0.0,10.0,1.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,3.0,LC3-WIPI,dFIP200,Torin,40pos
6,6,0.0,0.0,0.0,2.0,0.0,2.0,2.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,3.0,LC3-WIPI,dFIP200,Torin,40pos
7,7,1.0,0.0,1.0,17.0,0.0,17.0,3.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,3.0,LC3-WIPI,dFIP200,Torin,40pos
8,8,6.0,0.0,6.0,3.0,0.0,3.0,1.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,4.0,LC3-WIPI,dFIP200,Torin,40pos
9,9,1.0,0.0,1.0,2.0,0.0,2.0,2.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,4.0,LC3-WIPI,dFIP200,Torin,40pos
10,10,5.0,0.0,5.0,3.0,0.0,3.0,1.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,5.0,LC3-WIPI,dFIP200,Torin,40pos
11,11,1.0,0.0,1.0,6.0,0.0,6.0,2.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,5.0,LC3-WIPI,dFIP200,Torin,40pos
12,12,6.0,0.0,6.0,7.0,0.0,7.0,1.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,6.0,LC3-WIPI,dFIP200,Torin,40pos
13,13,4.0,0.0,4.0,1.0,0.0,1.0,2.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,6.0,LC3-WIPI,dFIP200,Torin,40pos
14,14,4.0,0.0,4.0,15.0,0.0,15.0,1.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,7.0,LC3-WIPI,dFIP200,Torin,40pos
15,15,1.0,0.0,1.0,1.0,0.0,1.0,1.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,8.0,LC3-WIPI,dFIP200,Torin,40pos
16,16,5.0,0.0,5.0,9.0,0.0,9.0,2.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,8.0,LC3-WIPI,dFIP200,Torin,40pos
17,17,7.0,0.0,7.0,24.0,0.0,24.0,1.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,1.0,2.0,9.0,LC3-WIPI,dFIP200,Torin,40pos
18,18,5.0,0.0,5.0,166.0,0.0,166.0,1.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,10.0,LC3-WIPI,dFIP200,Torin,40pos
19,19,0.0,0.0,0.0,2.0,0.0,2.0,1.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,11.0,LC3-WIPI,dFIP200,Torin,40pos
20,20,0.0,0.0,0.0,1.0,0.0,1.0,2.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,11.0,LC3-WIPI,dFIP200,Torin,40pos
21,21,4.0,0.0,4.0,1.0,0.0,1.0,1.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,1.0,0.0,2.0,2.0,12.0,LC3-WIPI,dFIP200,Torin,40pos
22,22,1.0,0.0,1.0,3.0,0.0,3.0,2.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,1.0,0.0,2.0,2.0,12.0,LC3-WIPI,dFIP200,Torin,40pos
23,23,2.0,0.0,2.0,30.0,0.0,30.0,1.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,13.0,LC3-WIPI,dFIP200,Torin,40pos
24,24,10.0,0.0,10.0,10.0,0.0,10.0,2.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,13.0,LC3-WIPI,dFIP200,Torin,40pos
25,25,5.0,0.0,5.0,3.0,0.0,3.0,1.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,1.0,0.0,1.0,1.0,14.0,LC3-WIPI,dFIP200,Torin,40pos
26,26,2.0,0.0,2.0,1.0,0.0,1.0,1.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,15.0,LC3-WIPI,dFIP200,Torin,40pos
27,27,1.0,0.0,1.0,0.0,0.0,0.0,2.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,15.0,LC3-WIPI,dFIP200,Torin,40pos
28,28,0.0,0.0,0.0,0.0,0.0,0.0,3.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,15.0,LC3-WIPI,dFIP200,Torin,40pos
29,29,1.0,0.0,1.0,16.0,0.0,16.0,1.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,2.0,3.0,16.0,LC3-WIPI,dFIP200,Torin,40pos
30,30,4.0,0.0,4.0,0.0,0.0,0.0,2.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,2.0,3.0,16.0,LC3-WIPI,dFIP200,Torin,40pos
31,31,4.0,0.0,4.0,18.0,0.0,18.0,1.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,17.0,LC3-WIPI,dFIP200,Torin,40pos
32,32,0.0,0.0,0.0,32.0,0.0,32.0,1.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,18.0,LC3-WIPI,dFIP200,Torin,40pos
33,33,0.0,0.0,0.0,5.0,0.0,5.0,2.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,18.0,LC3-WIPI,dFIP200,Torin,40pos
34,34,2.0,0.0,2.0,8.0,0.0,8.0,3.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,18.0,LC3-WIPI,dFIP200,Torin,40pos
35,35,4.0,0.0,4.0,17.0,0.0,17.0,4.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,18.0,LC3-WIPI,dFIP200,Torin,40pos
36,36,1.0,0.0,1.0,2.0,0.0,2.0,1.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,19.0,LC3-WIPI,dFIP200,Torin,40pos
37,37,6.0,0.0,6.0,10.0,0.0,10.0,1.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,1.0,1.0,3.0,3.0,20.0,LC3-WIPI,dFIP200,Torin,40pos
38,38,8.0,0.0,8.0,6.0,0.0,6.0,2.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,1.0,1.0,3.0,3.0,20.0,LC3-WIPI,dFIP200,Torin,40pos
39,39,5.0,0.0,5.0,5.0,0.0,5.0,3.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,1.0,1.0,3.0,3.0,20.0,LC3-WIPI,dFIP200,Torin,40pos
40,40,1.0,0.0,1.0,8.0,0.0,8.0,1.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,1.0,0.0,2.0,2.0,22.0,LC3-WIPI,dFIP200,Torin,40pos
41,41,1.0,0.0,1.0,6.0,0.0,6.0,2.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,1.0,0.0,2.0,2.0,22.0,LC3-WIPI,dFIP200,Torin,40pos
42,42,4.0,0.0,4.0,6.0,0.0,6.0,1.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,23.0,LC3-WIPI,dFIP200,Torin,40pos
43,43,7.0,0.0,7.0,1.0,0.0,1.0,2.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,23.0,LC3-WIPI,dFIP200,Torin,40pos
44,44,7.0,0.0,7.0,3.0,0.0,3.0,1.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,24.0,LC3-WIPI,dFIP200,Torin,40pos
45,45,1.0,0.0,1.0,1.0,0.0,1.0,1.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,31.0,LC3-WIPI,dFIP200,Torin,40pos
46,46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,32.0,LC3-WIPI,dFIP200,Torin,40pos
47,47,1.0,0.0,1.0,11.0,0.0,11.0,1.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,2.0,4.0,34.0,LC3-WIPI,dFIP200,Torin,40pos
48,48,3.0,0.0,3.0,3.0,0.0,3.0,2.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,2.0,4.0,34.0,LC3-WIPI,dFIP200,Torin,40pos
49,49,1.0,0.0,1.0,2.0,0.0,2.0,1.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,35.0,LC3-WIPI,dFIP200,Torin,40pos
50,50,0.0,0.0,0.0,1.0,0.0,1.0,1.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,1.0,1.0,36.0,LC3-WIPI,dFIP200,Torin,40pos
51,51,0.0,0.0,0.0,2.0,0.0,2.0,1.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,39.0,LC3-WIPI,dFIP200,Torin,40pos
